date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:32:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:31:59%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-123425_98x.jpg?v=1684892178	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-123425_98x8542.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-classic-stage-3-toddler-formula)
22:32:00	369371/369371	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2003:34:34%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-123425_2048x.jpg?v=1684892178	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-123425_2048x8542.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-classic-stage-3-toddler-formula)
22:32:00	6022/6022	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2003:34:34%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-123425_98x.jpg?v=1684892178	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-123425_98x8542.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-classic-stage-3-toddler-formula)
22:32:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:32:00%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-564220_2048x.jpg?v=1684892178	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-564220_2048x8542.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-classic-stage-3-toddler-formula)
22:32:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:32:02%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-564220_98x.jpg?v=1684892178	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-564220_98x8542.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-classic-stage-3-toddler-formula)
22:32:03	363809/363809	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2003:34:36%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-564220_2048x.jpg?v=1684892178	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-564220_2048x8542.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-classic-stage-3-toddler-formula)
22:32:03	6190/6190	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2003:34:36%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-564220_98x.jpg?v=1684892178	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-564220_98x8542.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-classic-stage-3-toddler-formula)
22:32:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:32:03%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-691315_2048x.jpg?v=1684892178	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-691315_2048x8542.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-classic-stage-3-toddler-formula)
22:32:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:32:05%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-691315_98x.jpg?v=1684892178	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-691315_98x8542.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-classic-stage-3-toddler-formula)
22:32:07	327805/327805	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2003:34:38%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-691315_2048x.jpg?v=1684892178	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-691315_2048x8542.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-classic-stage-3-toddler-formula)
22:32:07	5472/5472	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2003:34:38%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-691315_98x.jpg?v=1684892178	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-691315_98x8542.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-classic-stage-3-toddler-formula)
22:32:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:32:07%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-747343_400x.jpg?v=1684167491	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-747343_400x2f2d.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-classic-stage-3-toddler-formula)
22:32:10	39755/39755	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2005:32:10%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-747343_400x.jpg?v=1684167491	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-classic-stage-3-900g-toddler-formula-747343_400x2f2d.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-classic-stage-3-toddler-formula)
22:32:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:32:10%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-121502_500x.jpg?v=1684167492	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-121502_500x9b3c.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-1-organic-baby-formula)
22:32:11	622753/622753	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:877c5a299e6ee9843effae700ea88073%22	https://themilkybox.com/collections/kendamil-formula/products/kendamil-classic-stage-3-toddler-formula?okeReviewsNextUrl=%252Fstores%252Fca1d6655-0e34-4729-a398-8655f3c5d9d6%252Fproducts%252Fshopify-7915832410325%252Freviews%253Flimit%253D5%2526orderBy%253Dhas_media%252520desc%2526lastEvaluated%253D%25257B%252522subscriberId%252522%25253A%252522ca1d6655-0e34-4729-a398-8655f3c5d9d6%252522%25252C%252522subscriberId_productId%252522%25253A%252522ca1d6655-0e34-4729-a398-8655f3c5d9d6%25253Ashopify-7915832410325%252522%25252C%252522reviewId%252522%25253A%252522e0bf1e6c-ecff-4bb0-9d17-ccd9c8c19814%252522%25252C%252522_hasMedia_dateCreated%252522%25253A%252522false%25253A2023-04-20T00%25253A00%25253A00.000Z%252522%25257D&okeReviewsPageNum=2	C:/MyWeb/KENDAMIL/themilkybox.com/collections/kendamil-formula/products/kendamil-classic-stage-3-toddler-formula8513.html	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-classic-stage-3-toddler-formula)
22:32:13	57692/57692	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2005:32:12%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-121502_500x.jpg?v=1684167492	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-121502_500x9b3c.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-1-organic-baby-formula)
22:32:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:32:12%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-121502_2048x2048.jpg?v=1684167492	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-121502_2048x20489b3c.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-1-organic-baby-formula)
22:32:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:32:13%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-923397_{width}x.jpg?v=1685319655	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-923397_{width}xe5aa.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-1-organic-baby-formula)
22:32:15	245840/245840	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2003:34:45%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-121502_2048x2048.jpg?v=1684167492	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-121502_2048x20489b3c.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-1-organic-baby-formula)
22:32:15	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Jul%202023%2005:32:15%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-923397_%7Bwidth%7Dx.jpg?v=1685319655	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-923397_{width}xe5aa.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-1-organic-baby-formula)
22:32:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:32:16%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-923397_2048x2048.jpg?v=1685319655	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-923397_2048x2048e5aa.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-1-organic-baby-formula)
22:32:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:32:18%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-875997_{width}x.jpg?v=1684892206	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-875997_{width}xb9d9.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-1-organic-baby-formula)
22:32:19	298667/298667	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2003:34:47%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-923397_2048x2048.jpg?v=1685319655	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-923397_2048x2048e5aa.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-1-organic-baby-formula)
22:32:19	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Jul%202023%2005:32:19%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-875997_%7Bwidth%7Dx.jpg?v=1684892206	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-875997_{width}xb9d9.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-1-organic-baby-formula)
22:32:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:32:20%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-875997_2048x2048.jpg?v=1684892206	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-875997_2048x2048b9d9.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-1-organic-baby-formula)
22:32:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:32:22%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-521044_{width}x.jpg?v=1684892206	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-521044_{width}xb9d9.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-1-organic-baby-formula)
22:32:23	360355/360355	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2003:34:50%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-875997_2048x2048.jpg?v=1684892206	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-875997_2048x2048b9d9.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-1-organic-baby-formula)
22:32:23	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Jul%202023%2005:32:23%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-521044_%7Bwidth%7Dx.jpg?v=1684892206	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-521044_{width}xb9d9.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-1-organic-baby-formula)
22:32:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:32:24%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-521044_2048x2048.jpg?v=1684892206	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-521044_2048x2048b9d9.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-1-organic-baby-formula)
22:32:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:32:26%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-841164_{width}x.jpg?v=1684892206	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-841164_{width}xb9d9.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-1-organic-baby-formula)
22:32:27	321026/321026	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2003:34:51%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-521044_2048x2048.jpg?v=1684892206	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-521044_2048x2048b9d9.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-1-organic-baby-formula)
22:32:27	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Jul%202023%2005:32:28%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-841164_%7Bwidth%7Dx.jpg?v=1684892206	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-841164_{width}xb9d9.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-1-organic-baby-formula)
22:32:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:32:28%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-841164_2048x2048.jpg?v=1684892206	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-841164_2048x2048b9d9.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-1-organic-baby-formula)
22:32:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:32:30%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-368045_{width}x.jpg?v=1684892206	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-368045_{width}xb9d9.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-1-organic-baby-formula)
22:32:31	380178/380178	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2003:34:54%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-841164_2048x2048.jpg?v=1684892206	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-841164_2048x2048b9d9.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-1-organic-baby-formula)
22:32:31	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Jul%202023%2005:32:31%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-368045_%7Bwidth%7Dx.jpg?v=1684892206	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-368045_{width}xb9d9.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-1-organic-baby-formula)
22:32:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:32:32%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-368045_2048x2048.jpg?v=1684892206	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-368045_2048x2048b9d9.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-1-organic-baby-formula)
22:32:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:32:34%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-121502_2048x.jpg?v=1684167492	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-121502_2048x9b3c.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-1-organic-baby-formula)
22:32:35	330505/330505	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2003:34:58%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-368045_2048x2048.jpg?v=1684892206	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-368045_2048x2048b9d9.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-1-organic-baby-formula)
22:32:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2028%20Jul%202023%2005:32:36%20GMT	http://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-121502_{width}x.jpg?v=1684167492	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-121502_{width}x9b3c.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-1-organic-baby-formula)
22:32:37	245840/245840	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Jul%202023%2003:34:59%20GMT	https://themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-121502_2048x.jpg?v=1684167492	C:/MyWeb/KENDAMIL/themilkybox.com/cdn/shop/products/kendamil-goat-stage-1-800g-baby-formula-121502_2048x9b3c.jpg	(from https://themilkybox.com/collections/kendamil-formula/products/kendamil-goat-stage-1-organic-baby-formula)
